spec,pos,rID,sID,label,split,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Spectral_Contrast_1,Spectral_Contrast_2,Spectral_Contrast_3,Spectral_Contrast_4,Spectral_Contrast_5,Spectral_Contrast_6,Spectral_Contrast_7,Chroma_STFT_1,Chroma_STFT_2,Chroma_STFT_3,Chroma_STFT_4,Chroma_STFT_5,Chroma_STFT_6,Chroma_STFT_7,Chroma_STFT_8,Chroma_STFT_9,Chroma_STFT_10,Chroma_STFT_11,Chroma_STFT_12,Chroma_CENS_1,Chroma_CENS_2,Chroma_CENS_3,Chroma_CENS_4,Chroma_CENS_5,Chroma_CENS_6,Chroma_CENS_7,Chroma_CENS_8,Chroma_CENS_9,Chroma_CENS_10,Chroma_CENS_11,Chroma_CENS_12,Zero_Crossing_Rate,RMS_Energy,Delta_MFCC_1,Delta_MFCC_2,Delta_MFCC_3,Delta_MFCC_4,Delta_MFCC_5,Delta_MFCC_6,Delta_MFCC_7,Delta_MFCC_8,Delta_MFCC_9,Delta_MFCC_10,Delta_MFCC_11,Delta_MFCC_12,Delta_MFCC_13,mID_count,source_file_count,path,fn,mID,time
Z04,Pos08,00000,Ch2,1,dev,-634.9900439136209,-32.04083523628376,-104.50666201037438,0.7788525827533431,37.04725967491388,-1.6552733025591257,-2.0540625291927417,-4.293754297042759,-12.930265665866969,-3.328793182604261,-3.006939212178175,-2.927059848418548,-10.267610900388041,130452.13269438803,135900.36977966546,277713.07528064324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5658513430812407,0.7572092822380195,0.6419905641709062,0.4477792314205768,0.6658221201036879,0.8637177083120099,0.49391979595820806,0.5091048028845242,0.448835572476803,0.45308633949041366,0.5243710485213104,0.49798303408064815,0.33482228169820455,0.3631582593005797,0.4024890037602724,0.2545713540480413,0.24240230289216072,0.2838808339070595,0.24240230289216072,0.24240230289216072,0.24240230289216072,0.24240230289216072,0.24240230289216072,0.24362344914422784,0.09539814674352752,0.017680231171349686,-2.173182177746831,0.5890278369299181,1.815714618500042,-0.6255563601549045,-0.2488745156974327,-0.00028375933331012865,-0.18207231582183966,0.10917796827238097,0.15334087418111303,-0.011128352154354504,0.00040717210008020993,-0.02844063960698336,-0.1529035911334289,3,3,features_averaged_over_mid,Z04_Pos08_avgFeatures_00000_Ch2,mean,mean
Z04,Pos08,00001,Ch1,1,dev,-651.8876644575831,-28.025162604645345,-99.27707497955954,-2.8939157224438996,41.20039873001149,1.4287939901007272,-13.061829244868354,-4.692034902234415,-2.222170615827077,-6.891459175491916,-4.910573474164367,-0.7687313711109137,-12.193564198572908,131417.58796565255,140189.65229389598,286912.785905264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6017030072466892,0.7937499383372318,0.6888185734387223,0.5035175463651381,0.6100304164326333,0.7863605301632205,0.5669990807448261,0.5902101259405992,0.5563056559894975,0.5537831728862591,0.6970976365696343,0.5635270267861239,0.31104413186004776,0.3247779999889913,0.3164600980430869,0.23785275863113528,0.24080057997318402,0.3185639747017969,0.28858471660354973,0.23785275863113528,0.23785275863113528,0.2686043286688065,0.23785275863113528,0.31104413186004776,0.07984899625809061,0.013452499484022459,-1.9424516886051615,0.5078859558435197,1.6877253054610613,-0.6030733144850536,-0.25224227511719854,-0.08690736599351269,-0.03743813817874591,0.20083101384449117,0.007571684540332443,0.08786025431942963,-0.13700221365377532,-0.1126346320410239,0.15138704088983915,3,3,features_averaged_over_mid,Z04_Pos08_avgFeatures_00001_Ch1,mean,mean
Z04,Pos08,00001,Ch2,1,dev,-632.169819487017,-34.49231216468669,-104.79639666604862,0.06672005637511358,38.516618421038224,-1.2613286401990376,-2.677794617164183,-5.000699312464328,-12.59786775485152,-2.523721157874465,-2.464783175496517,-3.230323504476725,-10.140847227531259,131185.34046138803,136080.29865368037,279276.81210179004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5048661906181806,0.690894652523189,0.6108676494149435,0.4106319955512392,0.5721107799242965,0.859725356438889,0.4878016980987779,0.4972675389191435,0.43047786403188715,0.41803674158821313,0.4916104059740714,0.47593019111043233,0.3086511688511427,0.31676965608622226,0.3181236058248843,0.236987004824057,0.24352504634707098,0.3033012064824904,0.2588080577285906,0.23700390571660676,0.3069708749358327,0.2533239910844806,0.2375229536668484,0.313220511178484,0.10578953023867314,0.017855952804287274,-2.154634529092211,0.5745076767851588,1.8175902197591676,-0.6532254856134324,-0.2696775164098578,0.008697063787359205,-0.15848638450236055,0.1287315127484495,0.14883941172233192,-0.03151140556122887,0.0025171331204837596,0.0041152483232579735,-0.13561632464231746,3,3,features_averaged_over_mid,Z04_Pos08_avgFeatures_00001_Ch2,mean,mean
Z04,Pos09,00000,Ch1,1,dev,-654.9046470725297,-22.636535690074638,-85.65488728824086,-1.2617691711818435,33.85468186146645,-0.41652186853022855,-7.9502589001303114,-0.7776645052886134,-5.423534948595808,-13.052291005630368,-3.0861166598466934,6.420690301654264,-15.535358905441612,136113.01118254187,142018.09390688164,296537.1745297331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5860113266567658,0.7188805973129865,0.6905939678956027,0.5671126534456988,0.714211070339951,0.9122999375739571,0.5754992938769378,0.5569274179549802,0.598285536846665,0.6085958751847734,0.7021359892155479,0.5837903637764139,0.40974576881751795,0.40696044024777195,0.43424073141751135,0.22672320490025374,0.22672320490025374,0.26144296714630566,0.22672320490025374,0.22672320490025374,0.22672320490025374,0.22672320490025374,0.22672320490025374,0.16421964734719405,0.060188170004045305,0.014698905559877554,-1.9297094852390504,0.5259461224547407,1.690325773783501,-0.5818259989101092,-0.32237079238368577,-0.11607362503690381,0.024057036591358827,0.2293558657300828,-0.04079105521091511,0.09019914447312449,-0.12366869916582485,-0.17108645566937972,0.22137086349199445,3,3,features_averaged_over_mid,Z04_Pos09_avgFeatures_00000_Ch1,mean,mean
Z04,Pos09,00000,Ch2,1,dev,-635.4535093807234,-27.13570644666645,-90.58189373286301,2.61036715218354,31.994319273813854,-2.7531679709553205,-0.4892679395722805,-1.3484090905836734,-11.891196062800432,-9.049759827000164,-3.8489047978250253,4.791884645528161,-11.37089845705159,133770.2833542667,137047.71560020046,283513.71586771845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41831981524246636,0.47559798022468,0.465411449323931,0.4162202503951315,0.6045696057010936,0.7922681611903121,0.42857585459086583,0.4106329495863515,0.4143429186742291,0.4853506470963486,0.6858557432334403,0.47096137073105,0.39443172823063716,0.40363337157697515,0.43795107014139517,0.23092095252781655,0.23092095252781655,0.2512431240636978,0.23092095252781655,0.23092095252781655,0.23092095252781655,0.23092095252781655,0.23092095252781655,0.178534085138332,0.08227618072411004,0.0210889574761192,-2.151703809299709,0.5999588935140094,1.8208975167079975,-0.6308556694667321,-0.2879715958034755,-0.04234742071048817,-0.13036159428152827,0.14649737153168765,0.10602192988517511,-0.016176773690377254,0.04272548712698904,-0.043981520028130015,-0.13261166902835173,3,3,features_averaged_over_mid,Z04_Pos09_avgFeatures_00000_Ch2,mean,mean
Z04,Pos09,00001,Ch1,1,dev,-656.0113767024505,-20.329307495545947,-86.91455595330551,-0.8626680534332797,34.09050091905897,-1.025319009551316,-8.643446970354697,-0.9656524090111672,-5.141568499217269,-12.935875804104667,-3.4104266222458612,7.419387251014818,-14.838118255491892,136891.24028075117,140755.63904785478,294236.01234450855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5569577617011209,0.6880364132396468,0.6591696485166522,0.5364909945515907,0.6929125742614491,0.9013983126841909,0.5506287897127765,0.529805411743541,0.5696641741466698,0.5843536217012256,0.7033100106684079,0.5663748962154619,0.2543331617305552,0.32032996786912943,0.4276675480808561,0.24560719669576714,0.24560719669576714,0.30672801640363545,0.3113775300923682,0.24560719669576714,0.24560719669576714,0.2613059827330574,0.24560719669576714,0.24560719669576714,0.0752980253843042,0.014916567131876945,-1.9876473172176317,0.5151722787101504,1.7209241872763208,-0.5858188182389008,-0.2792901083745993,-0.11336822246462742,-0.03535167270246641,0.1916578074391655,-0.04002780686153603,0.14804542713511823,-0.09316748887643694,-0.17576958337659523,0.23338619603615382,3,3,features_averaged_over_mid,Z04_Pos09_avgFeatures_00001_Ch1,mean,mean
Z04,Pos09,00001,Ch2,1,dev,-635.8674404984616,-25.71490951515811,-92.30752266205151,2.690994916708716,32.10800884060132,-2.830497518898172,-1.2696010708382914,-1.7901871742219029,-11.80754613077997,-8.293949258741693,-4.1803082064997925,5.295626041667985,-10.191911128056235,133981.75254340176,135441.83644422007,280585.41291527613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36477958436905195,0.4185243246363954,0.41771781658188717,0.36749087810897135,0.5016028051384578,0.766113987250991,0.41771707766521976,0.36794731159115024,0.3674048429747205,0.4437030156968776,0.6701673885083266,0.43624790222440746,0.25137516990713105,0.3302712672168026,0.4310095399780735,0.24758404707288043,0.24758404707288043,0.2991376978517333,0.298911159450806,0.24758404707288043,0.25038843573274355,0.2599060736110879,0.24758404707288043,0.24758404707288043,0.09587694680420711,0.021563775837421417,-2.202563249270654,0.5811872800743522,1.828576047145963,-0.6051115369804804,-0.26039563841024504,-0.04264456231074792,-0.16996339433170504,0.13042488728816568,0.08779942886028198,0.005920801084456795,0.06684307001718222,-0.029576042511061922,-0.11222014066552377,3,3,features_averaged_over_mid,Z04_Pos09_avgFeatures_00001_Ch2,mean,mean
Z05,Pos00,00000,Ch1,0,train,-681.929457129761,-36.75480098866429,-87.8577735093323,-5.806393116259815,36.926822706881225,3.7524086639981085,-17.8641899298444,-6.80118221455432,5.72609393596011,-4.653971008418578,-12.851824153900576,-5.2650564685425705,-10.202778082930271,141221.94727090967,147051.37599766025,309901.3632148817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6193795933567673,0.7818002926441464,0.7331553742205908,0.5667856445432693,0.5571161360345367,0.5920833627036655,0.5442795338456675,0.5502975354078946,0.5528710664067056,0.608119235824618,0.9891313876692688,0.7602589386582304,0.42314871052174907,0.426941273156788,0.3808772374570731,0.22792173904766488,0.22792173904766488,0.26381192261234393,0.22792173904766488,0.22792173904766488,0.22792173904766488,0.22792173904766488,0.22792173904766488,0.22792173904766488,0.0451636453276699,0.010021591559052467,-1.947535968343116,0.4714575475695415,1.710579738915686,-0.5400667997230233,-0.2772637072216797,-0.04949323095230439,-0.0068064869119103975,0.13804409611213453,-0.07543287677695887,0.08233426998354638,-0.026245014671497237,-0.06348591666712508,0.12382934815714074,1,1,features_averaged_over_mid,Z05_Pos00_avgFeatures_00000_Ch1,mean,mean
Z05,Pos00,00000,Ch2,0,train,-677.5098893590114,-48.74828693340954,-87.39192388340416,-4.890209081826452,30.82839358694733,0.1637154246425891,-7.684695101777721,-6.106418365305062,-4.369274322280224,0.29044659343427703,-11.284598341512412,-8.63723031395124,-6.752718086168997,158446.35586349384,147504.9079771558,327402.0473016536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6022210647627778,0.7761870372424015,0.7207540753614246,0.5382499410358033,0.5257370746292228,0.5353268128077475,0.5077703006183028,0.5229851778236725,0.5256682142337546,0.5842539897883614,0.922301948430898,0.7195551467356406,0.26916604533654603,0.4560437746237084,0.44607784338555245,0.23527529638360975,0.23527529638360975,0.27017588126393266,0.23527529638360975,0.23527529638360975,0.23527529638360975,0.23527529638360975,0.23527529638360975,0.23527529638360975,0.10816140776699029,0.00942019559442997,-2.127504814309803,0.488079750617096,1.8539971382397393,-0.5075741194452165,-0.3463836514296524,0.05351022716072711,-0.1184860310426172,0.03807754214279942,0.10011975886521605,-0.050269257604916406,0.07190199673987083,0.0485853559511158,-0.1288053305250947,1,1,features_averaged_over_mid,Z05_Pos00_avgFeatures_00000_Ch2,mean,mean
Z05,Pos00,00001,Ch1,0,train,-680.1949173408608,-35.57225788596321,-87.51499101692048,-6.246134628484551,36.7712122547352,3.735592735875309,-17.738395922586392,-6.574090436907628,4.521345022100708,-5.450898372768468,-12.788925586428423,-4.695325346730976,-9.521298931214849,136877.5552725651,147183.95273140183,306819.9786578429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6315091703719908,0.7754515802617493,0.7343745625701176,0.5889653804014983,0.5807037234256874,0.6131718820118679,0.5667232521657549,0.5736100944109331,0.57706703426899,0.6295689164540111,0.9901105108116555,0.7715865227166158,0.4366122940989238,0.33042547341416767,0.46006969470660647,0.23097282249946366,0.23097282249946366,0.26591488971579696,0.23097282249946366,0.1692390870072425,0.23097282249946366,0.23097282249946366,0.23097282249946366,0.23097282249946366,0.03722314927184466,0.010348187759518623,-1.8828721408434146,0.5108190259690013,1.6836548531733855,-0.612283268672034,-0.2894265718966789,-0.04157989135895804,0.008169410659927755,0.1730861040362311,-0.11166083348155384,0.07692023578758829,-0.05982542003136104,-0.08140959047322675,0.16499657658885883,1,1,features_averaged_over_mid,Z05_Pos00_avgFeatures_00001_Ch1,mean,mean
Z05,Pos00,00001,Ch2,0,train,-677.6436629183179,-46.852356809985224,-86.102171969466,-3.3846949429406825,31.531784536899263,-0.9728358721106548,-7.62690984766217,-6.3206609407496535,-4.771274742779991,-0.4822057913351782,-11.508850229047997,-8.209334758499741,-6.470881404146042,154028.38703959543,148211.8552791807,324661.3927677488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6284598490930684,0.7865764590790078,0.7385477627687604,0.5746113549278675,0.5636131775733669,0.5724536324033903,0.5444014258190505,0.5602470431296523,0.5635219688306682,0.6173130973834677,0.9283000807585976,0.7432635074139947,0.42756705053816496,0.34302055953814686,0.4123366125722244,0.24215158919752297,0.24215158919752297,0.24675160075224384,0.24215158919752297,0.18888744260794707,0.24215158919752297,0.24215158919752297,0.24215158919752297,0.25039214579745234,0.07716739987864078,0.009675850160419941,-2.0647744217056982,0.5599015342971199,1.7927098293871722,-0.6137441399774369,-0.3379053926437776,0.06586017118909815,-0.0865325801702994,0.08728536462207268,0.07168755465039908,-0.06278525121113157,0.04463511605332878,-0.00438151352053215,-0.13916104822066724,1,1,features_averaged_over_mid,Z05_Pos00_avgFeatures_00001_Ch2,mean,mean
Z05,Pos01,00000,Ch1,0,train,-680.3107207178128,-29.22862916632274,-83.00273330279357,-14.445689181818276,30.674794807212372,11.05077023199011,-9.193755426686261,-8.06176160661846,-2.115730013826681,-7.651448172592611,-9.336983942160392,-0.5156211971051716,-11.058546056506701,151722.94453415784,150272.94990436023,329011.8732080553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7590758005700371,0.9922345517348347,0.8568540463870811,0.633244272404059,0.6225625469227786,0.6470711226270466,0.6012901441333692,0.6139887004604033,0.6322102709058343,0.627098669935164,0.668447516077917,0.6278983220312568,0.25173002555270085,0.3211557080564793,0.4510022956345605,0.248261827325567,0.248261827325567,0.248261827325567,0.3347286971190089,0.248261827325567,0.248261827325567,0.248261827325567,0.248261827325567,0.248261827325567,0.044305597694174755,0.008478180505335331,-1.928372848303841,0.4663141231170511,1.7572432736753376,-0.5013360828593809,-0.39471024687689515,-0.21141458564159424,-0.007832220164473845,0.3094396225686037,0.07708573191926371,0.15162391533359243,-0.1880660497873844,-0.26780095268317217,0.22799666647702566,1,1,features_averaged_over_mid,Z05_Pos01_avgFeatures_00000_Ch1,mean,mean
Z05,Pos01,00000,Ch2,0,train,-658.1643435729169,-28.56889953027471,-83.79736790021494,-18.275356498160452,23.599205688385755,12.464014868232889,3.929655107354923,-7.915451673922349,-11.16612214926756,-7.565537508263272,-9.894860318782845,0.5285942395246804,-4.786987968254094,164245.25679632128,148030.49347939782,335900.5454148969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7376169445641101,0.994171742134926,0.825244092689028,0.5489346586467114,0.5237377491620838,0.5250049318250158,0.5017853990653584,0.5145626534552461,0.526043456556883,0.5352061327733585,0.5812459003286309,0.574042611780566,0.27089646267489276,0.32644565264968245,0.3713259951453924,0.25174355667515796,0.26520568750003054,0.26520568750003054,0.3091246550190828,0.26520568750003054,0.26520568750003054,0.2754219973792969,0.26520568750003054,0.27303206902496846,0.12334079186893204,0.010338143445551395,-2.2134437163411853,0.5339386354206211,1.966092585664737,-0.5182650344248255,-0.4136869613853425,-0.11523322151493412,-0.15720546967130428,0.20836805121566168,0.19203477673510497,0.05119145005864257,0.0063587429639650256,-0.19151223566831405,-0.12278103596347498,1,1,features_averaged_over_mid,Z05_Pos01_avgFeatures_00000_Ch2,mean,mean
Z05,Pos01,00001,Ch1,0,train,-678.8080586519422,-28.109185383844014,-82.47182108937659,-14.53231187064778,30.529514949995463,11.00866467453825,-8.17512441018194,-8.205986010676956,-2.7321252761026478,-8.484272848336188,-9.654521381736934,0.2565660345800444,-11.2953166148067,147061.13947355835,151162.0830131383,326241.58997648675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7708065712819824,0.991219571397872,0.866464482193186,0.6564619807497161,0.6465800390339945,0.6707955359073664,0.6242615549080457,0.6378562379899163,0.6570480896768749,0.6502854548105728,0.6818348871615797,0.6457049986232049,0.2585971516800441,0.2908106597105285,0.29590542984350443,0.2585971516800441,0.2585971516800441,0.3933668066331197,0.34517778254118525,0.2585971516800441,0.2585971516800441,0.2585971516800441,0.2585971516800441,0.2585971516800441,0.030742756371359224,0.008724077604711056,-1.8896325447790647,0.4661961078273498,1.6726245693148034,-0.5319202002285573,-0.3451332126497501,-0.1327341642238527,0.012947750256207972,0.23090283020144606,0.0302383267552749,0.14699425077812325,-0.1476986009884335,-0.19215161690942278,0.24014894733808054,1,1,features_averaged_over_mid,Z05_Pos01_avgFeatures_00001_Ch1,mean,mean
Z05,Pos01,00001,Ch2,0,train,-657.8487066381068,-25.360167921974895,-82.88541880488832,-17.498179444004233,23.915483812094703,12.191804499112985,3.965411236678835,-7.549099362656112,-11.662424383960518,-8.210241455017393,-10.249575647126592,0.41173868881639303,-5.340139211604499,157838.542570728,148780.87729244394,330789.5950678854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7521013912926786,0.9918928402045111,0.841875484280951,0.5893239492919456,0.5668277789125685,0.5676307652072937,0.5436138000498424,0.5578108035360099,0.5700962063114323,0.5788647349039501,0.6201092531813953,0.6055786971344922,0.267274237874125,0.29901234963934437,0.26340322233438324,0.26340322233438324,0.26340322233438324,0.35475932582224223,0.30804655781823426,0.26340322233438324,0.26340322233438324,0.33408934558574904,0.26340322233438324,0.2519612650699252,0.07546078580097088,0.010596946813166142,-2.182883461592566,0.5000913500888096,1.9110148090414643,-0.5206776436490889,-0.3758632684163727,-0.07678113534890263,-0.13084548250392433,0.13591374604315368,0.16037589645722644,0.04542717210990696,0.03538926533260644,-0.10246627676529847,-0.02326248383207394,1,1,features_averaged_over_mid,Z05_Pos01_avgFeatures_00001_Ch2,mean,mean
Z05,Pos02,00000,Ch1,0,train,-666.6788622668631,-31.525327054249022,-79.47427182972899,-6.710889083572597,34.32361011825689,4.450404021252634,-14.60869668476741,-5.749839180737632,3.1987719403943746,-6.655689653501876,-11.126398270443525,-3.822980216555318,-10.643260161002246,144630.49488994366,147619.90362742482,315362.91981758195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968744353762122,0.9886613649679449,0.9760819946719209,0.6647547597364775,0.6189177626860698,0.6407166777399318,0.5963344963286251,0.6065070696585716,0.6199761288092447,0.6399234124680853,0.8241274858546082,0.7112982509365262,0.44942671634500386,0.40871030204728076,0.3638780934887928,0.22471335817250193,0.22471335817250193,0.28252663683664686,0.22471335817250193,0.22471335817250193,0.22471335817250193,0.22471335817250193,0.22471335817250193,0.22471335817250193,0.05025978458737864,0.011666804552078247,-2.0776380115949107,0.4564250651026125,1.8191794416969094,-0.5686002602304385,-0.26681671518862254,-0.045581914425719704,-0.043328959848206054,0.1597818118293444,-0.05113085384710917,0.17035612979145331,-0.09764332835090765,-0.1595987486744859,0.12067629906308243,1,1,features_averaged_over_mid,Z05_Pos02_avgFeatures_00000_Ch1,mean,mean
Z05,Pos02,00000,Ch2,0,train,-649.8561938182451,-29.893581276982275,-75.89968148337475,-4.88577640041765,29.439719487647075,1.973970006458326,-4.386290269190987,-8.498247890628937,-5.399288989718539,0.5129338722008158,-9.673390603209612,-6.079806426868181,-8.314528090962105,156938.8936281993,145994.92465084296,323244.15339616203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6561810810749511,0.9808288891913349,0.9660797932303694,0.6168751220491351,0.5646457938106821,0.5704987283442535,0.5424169426267498,0.5568481582779451,0.5689236662157251,0.5914806595942638,0.7548020619553909,0.6472100153450009,0.4151953561317322,0.4161879124373826,0.25150187719200795,0.2424205464259555,0.2424205464259555,0.3255370580195037,0.2424205464259555,0.2424205464259555,0.2424205464259555,0.2548385733616184,0.2424205464259555,0.2424205464259555,0.08867756371359223,0.013600097969174385,-2.2611725428226923,0.48383121080575375,1.983274816783312,-0.5873700683821088,-0.36108277366184904,0.06030705696448766,-0.11980381368700656,0.05407900776542349,0.14574201310485277,0.030477855879529354,0.01589288284119532,-0.036771474225044225,-0.18079478806647598,1,1,features_averaged_over_mid,Z05_Pos02_avgFeatures_00000_Ch2,mean,mean
Z05,Pos02,00001,Ch1,0,train,-667.7261336495766,-31.504488187111825,-78.79854733004815,-6.0535967641081525,34.27297816017844,4.46780852313273,-14.644260379722027,-6.024110847887852,3.476380698042471,-6.3992505003060876,-11.582109474795837,-3.8691755685791285,-10.51000791518022,144916.1913600361,147674.26107338368,315980.1843522452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6933092510123889,0.9810998406104499,0.9695435054471517,0.6618951121465521,0.6176916886150219,0.6426374381838931,0.5945406383181133,0.6041078166844361,0.617887930974081,0.6402612585256823,0.8455390240484295,0.7222014884266879,0.38263139937542423,0.3951539324168399,0.4490897151688545,0.2323124997012995,0.2323124997012995,0.2323124997012995,0.2323124997012995,0.2323124997012995,0.2323124997012995,0.2323124997012995,0.2323124997012995,0.2323124997012995,0.04876649726941747,0.01162803079932928,-1.9236539226102822,0.5434468094450368,1.7843916588507047,-0.6453011884663301,-0.3567270059003143,-0.1255599800697712,-0.0011348280728273815,0.21438973411852988,-0.07307836347148736,0.10503944515614154,-0.08239812775858553,-0.08854873062955716,0.1666888973020724,1,1,features_averaged_over_mid,Z05_Pos02_avgFeatures_00001_Ch1,mean,mean
Z05,Pos02,00001,Ch2,0,train,-651.2913028827194,-30.91269002938279,-75.0706351181673,-3.40540631956168,29.12868443903662,1.089008109530267,-4.1496561360258495,-7.622070537499616,-4.8749725842765566,0.17123741614397486,-10.384953194639824,-6.248009997449243,-7.583577612763975,157861.95756098133,146083.7130311751,324518.18739570695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6505785392055743,0.9718402237871133,0.9583902642075868,0.612283265466697,0.5610321614477171,0.5684597702722634,0.5382756473587552,0.5522223326527534,0.5637726617671257,0.5894104211028788,0.7716626362597072,0.6543431698390183,0.32825851245297194,0.3823988901082145,0.429767151732602,0.24419216443712363,0.24419216443712363,0.24937709649670456,0.24419216443712363,0.24419216443712363,0.24419216443712363,0.24419216443712363,0.24419216443712363,0.24419216443712363,0.0904173619538835,0.01354466937482357,-2.179580715898654,0.5854761566598865,2.00957347076324,-0.663920736259637,-0.515752052506313,-0.019195784819406574,-0.06842638855207055,0.16222787170924063,0.1218541405555498,-0.021927915151338115,0.07383532095438272,-0.03705708415111734,-0.14727969080629563,1,1,features_averaged_over_mid,Z05_Pos02_avgFeatures_00001_Ch2,mean,mean
Z05,Pos03,00000,Ch1,0,dev,-669.400319239712,-18.684287911346868,-77.21294579074382,-9.479119261700768,32.393655934932596,8.621194850324194,-12.874596962846097,-8.642450382992891,1.7211659232202525,-6.276086900473343,-9.982699268820458,-0.6389176359500834,-11.287877863599052,147420.9532314529,148450.6419142598,321288.6593503489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7275794279546222,0.9884740432864567,0.8985525655275867,0.6379280456422112,0.6155456665446094,0.6248984409637091,0.591467331574181,0.6098724085758771,0.6385308412531447,0.6358824203308512,0.7482538586366837,0.6612750965550067,0.3582812930284786,0.38767755952736643,0.4681460970524603,0.23407304852623015,0.23407304852623015,0.23407304852623015,0.23407304852623015,0.23407304852623015,0.23407304852623015,0.23407304852623015,0.23407304852623015,0.23407304852623015,0.03951285649271845,0.011080681346356869,-2.0278122552331053,0.48426657858281913,1.8256376484712473,-0.555308067945834,-0.3479689906256258,-0.1638217472563443,0.042182346470497276,0.2601167517523144,-0.055048543086700305,0.12081852029083971,-0.17277822487351924,-0.22532844318039177,0.3021614760186165,1,1,features_averaged_over_mid,Z05_Pos03_avgFeatures_00000_Ch1,mean,mean
Z05,Pos03,00000,Ch2,0,dev,-652.9135236087603,-20.432446645558137,-76.27782014642078,-10.881651577722204,25.855687773447844,8.351680045910054,-0.5656743651943283,-7.833905673368041,-7.020714870495112,-5.157524482703415,-11.19332847955169,-0.9872562225229062,-4.631961050298629,165468.0790905778,148055.37063865003,336996.8072284588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7122323851617478,0.9703374774251091,0.8774943843651131,0.6084501625643547,0.5798234646097443,0.578826091743213,0.5561181277894665,0.5733302042712537,0.5879459414827759,0.6012854815824095,0.6852762679534913,0.623029534422928,0.3226167264834638,0.3802407231536949,0.35578957497813485,0.35858006177356183,0.2427743866229758,0.2427743866229758,0.2427743866229758,0.2427743866229758,0.2427743866229758,0.2427743866229758,0.2427743866229758,0.2460154998409568,0.10806185527912622,0.011531488038599491,-2.293763142752728,0.4962303824292019,2.0099702088785887,-0.5002706773346106,-0.3633471256543987,-0.08240680387175175,-0.1205586471248082,0.11484136010748679,0.11007306763340706,0.07927195399627827,0.05758201647439903,-0.16846439066794588,-0.13381221087869402,1,1,features_averaged_over_mid,Z05_Pos03_avgFeatures_00000_Ch2,mean,mean
Z05,Pos03,00001,Ch1,0,dev,-669.8440691967231,-19.17748214077191,-76.92210548354831,-10.023765227409056,31.52684706173925,7.927626461072505,-12.773362949708044,-8.176489487309214,2.016840498126215,-6.20944261230591,-9.91275098233261,-0.06564538338500367,-10.741263397072627,152422.99160565858,147555.47880218018,323807.0986517749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706350899713869,0.984736634386487,0.8872067694822903,0.6051351128738534,0.5812910780952099,0.5932758095377365,0.5569755316472297,0.5750076812549333,0.6048333654300493,0.6062691945423431,0.7525410851955115,0.6481550793233917,0.3821599422115339,0.3899739456355655,0.2757527553260724,0.25556679104153945,0.25556679104153945,0.25556679104153945,0.2951881939399089,0.25556679104153945,0.25556679104153945,0.25556679104153945,0.25556679104153945,0.25556679104153945,0.06103989684466019,0.010883473791182041,-2.095989447645495,0.4435424622729792,1.887393756765528,-0.5221674806874146,-0.34100129251139805,-0.1672988878854473,0.03756802372604644,0.26116863212395003,-0.055351141115297924,0.1324701724930192,-0.13744100113695434,-0.22238227009661654,0.2517629212737499,1,1,features_averaged_over_mid,Z05_Pos03_avgFeatures_00001_Ch1,mean,mean
